"image_id","folder","image_url","pp_pred","ps_pred","trim_pred","collected_by"
"392795","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/392795.jpg","none","small","standard","ps"
"452072","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/452072.jpg","none","small","raw","trim,ps"
"195019","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/195019.jpg","none","medium","standard","ps"
"509710","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/509710.jpg","none","small","standard","ps"
"305630","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/305630.jpg","none","medium","standard","ps"
"116313","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/116313.jpg","allover","medium","standard","pp,ps"
"524379","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/524379.jpg","none","small","banded","ps"
"104027","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/104027.jpg","allover","medium","standard","pp,ps"
"259626","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/259626.jpg","none","none","raw","trim"
"137381","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/137381.jpg","none","none","raw","trim"
"1028870","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1028870.jpg","allover","medium","standard","pp,ps"
"471952","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/471952.jpg","none","medium","standard","ps"
"485437","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/485437.jpg","none","medium","standard","ps"
"492187","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/492187.jpg","none","none","raw","trim"
"1185","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1185.jpg","allover","medium","standard","pp,ps"
"866556","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/866556.jpg","none","small","standard","ps"
"913142","military","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/military/913142.jpg","none","large","standard","ps"
"312081","mannish","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/mannish/312081.jpg","none","medium","standard","ps"
"98350","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/98350.jpg","allover","medium","standard","pp,ps"
"1053846","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1053846.jpg","allover","small","standard","pp,ps"
"1247989","mannish","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/mannish/1247989.jpg","none","medium","standard","ps"
"123122","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/123122.jpg","none","medium","standard","ps"
"42185","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/42185.jpg","none","medium","standard","ps"
"995161","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/995161.jpg","none","medium","standard","ps"
"1319886","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1319886.jpg","none","small","standard","ps"
"453760","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/453760.jpg","none","medium","standard","ps"
"274710","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/274710.jpg","allover","medium","standard","pp,ps"
"615708","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/615708.jpg","none","medium","raw","trim,ps"
"178682","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/178682.jpg","none","small","standard","ps"
"452438","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/452438.jpg","allover","medium","standard","pp"
"372291","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/372291.jpg","allover","medium","standard","pp"
"367648","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/367648.jpg","none","none","raw","trim"
"1203095","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/1203095.jpg","allover","medium","standard","pp"
"48167","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/48167.jpg","none","none","raw","trim"
"1158785","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1158785.jpg","none","none","raw","trim"
"430651","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/430651.jpg","none","medium","raw","trim"
"272633","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/272633.jpg","none","none","raw","trim"
"188909","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/188909.jpg","allover","medium","standard","pp"
"78556","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/78556.jpg","allover","none","standard","pp"
"17301","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/17301.jpg","allover","medium","standard","pp"
"460296","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/460296.jpg","allover","small","standard","pp"
"971560","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/971560.jpg","allover","medium","standard","pp"
"290807","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/290807.jpg","none","none","raw","trim"
"1225318","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1225318.jpg","allover","medium","standard","pp"
"45678","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/45678.jpg","allover","medium","standard","pp"
"1158756","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1158756.jpg","none","medium","raw","trim"
"534960","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/534960.jpg","none","none","raw","trim"
"1299928","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1299928.jpg","none","none","frayed","trim"
"1073385","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1073385.jpg","allover","small","standard","pp"
"681352","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/681352.jpg","allover","medium","standard","pp"
"815191","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/815191.jpg","allover","medium","standard","pp"
"681368","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/681368.jpg","allover","medium","standard","pp"
"479993","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/479993.jpg","none","none","raw","trim"
"534991","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/534991.jpg","none","none","raw","trim"
"1182674","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1182674.jpg","none","small","raw","trim"
"1034184","punk","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/punk/1034184.jpg","none","none","frayed","trim"
"1077192","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1077192.jpg","none","none","raw","trim"
"313702","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/313702.jpg","allover","medium","standard","pp"
"308023","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/308023.jpg","none","none","raw","trim"
"680366","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/680366.jpg","allover","small","standard","pp"
"510666","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/510666.jpg","none","none","raw","trim"
"1227338","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1227338.jpg","none","none","raw","trim"
"1344535","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1344535.jpg","allover","small","standard","pp"
"1086788","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1086788.jpg","none","none","raw","trim"
"352832","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/352832.jpg","none","none","raw","trim"
"68743","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/68743.jpg","allover","medium","standard","pp"
"142941","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/142941.jpg","allover","medium","standard","pp"
"506149","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/506149.jpg","allover","small","standard","pp"
"458611","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/458611.jpg","allover","small","standard","pp"
"175319","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/175319.jpg","allover","medium","standard","pp"
"780786","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/780786.jpg","allover","medium","standard","pp"
"892489","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/892489.jpg","allover","medium","standard","pp"
"1034084","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1034084.jpg","none","none","raw","trim"
"814731","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/814731.jpg","allover","medium","standard","pp"
"257847","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/257847.jpg","allover","medium","standard","pp"
"132820","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/132820.jpg","allover","medium","standard","pp"
"258971","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/258971.jpg","allover","medium","standard","pp"
"315766","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/315766.jpg","none","none","raw","trim"
"123125","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/123125.jpg","none","medium","raw","trim"
"55734","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/55734.jpg","allover","medium","standard","pp"
"649909","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/649909.jpg","allover","small","standard","pp"
"1201901","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1201901.jpg","allover","medium","standard","pp"
"932910","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/932910.jpg","allover","medium","standard","pp"
"1064793","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1064793.jpg","none","none","raw","trim"
"533249","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/533249.jpg","allover","small","standard","pp"
"1069904","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1069904.jpg","none","small","raw","trim"
"237559","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/237559.jpg","allover","medium","standard","pp"
"148517","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/148517.jpg","allover","medium","standard","pp"
"187054","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/187054.jpg","allover","medium","standard","pp"
"451283","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/451283.jpg","allover","medium","standard","pp"
"363157","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/363157.jpg","allover","medium","standard","pp"
"195852","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/195852.jpg","allover","medium","standard","pp"
"688097","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/688097.jpg","allover","medium","standard","pp"
"1346835","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1346835.jpg","allover","medium","standard","pp"
"1225999","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1225999.jpg","allover","medium","standard","pp"
"1317672","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/1317672.jpg","allover","medium","standard","pp"
"539529","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/539529.jpg","none","none","raw","trim"
"483823","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/483823.jpg","none","none","raw","trim"
"177056","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/177056.jpg","allover","medium","standard","pp"
"278815","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/278815.jpg","allover","medium","standard","pp"
"148436","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/148436.jpg","allover","medium","standard","pp"
"132625","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/132625.jpg","allover","medium","standard","pp"
"1140167","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1140167.jpg","none","none","raw","trim"
"334210","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/334210.jpg","allover","medium","standard","pp"
"256901","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/256901.jpg","allover","medium","standard","pp"
"17430","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/17430.jpg","none","none","raw","trim"
"1351501","etc","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/etc/1351501.jpg","none","none","raw","trim"
"175802","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/175802.jpg","allover","medium","standard","pp"
"969274","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/969274.jpg","allover","medium","standard","pp"
"150212","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/150212.jpg","none","none","raw","trim"
"430460","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/430460.jpg","allover","medium","standard","pp"
"1228727","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1228727.jpg","none","none","raw","trim"
"223326","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/223326.jpg","allover","medium","standard","pp"
"1313036","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/1313036.jpg","allover","medium","standard","pp"
"1227062","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1227062.jpg","allover","medium","standard","pp"
"1301383","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1301383.jpg","none","none","raw","trim"
"1223237","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1223237.jpg","none","none","raw","trim"
"814726","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/814726.jpg","allover","medium","standard","pp"
"430466","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/430466.jpg","allover","medium","standard","pp"
"76156","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/76156.jpg","none","medium","raw","trim"
"732574","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/732574.jpg","none","none","frayed","trim"
"999066","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/999066.jpg","allover","medium","standard","pp"
"179813","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/179813.jpg","none","none","raw","trim"
"174809","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/174809.jpg","allover","medium","standard","pp"
"447811","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/447811.jpg","allover","medium","standard","pp"
"365486","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/365486.jpg","allover","medium","standard","pp"
"61158","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/61158.jpg","none","none","raw","trim"
"176694","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/176694.jpg","allover","medium","standard","pp"
"42759","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/42759.jpg","none","small","raw","trim"
"1172444","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1172444.jpg","allover","medium","standard","pp"
"1388","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1388.jpg","allover","medium","standard","pp"
"176380","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/176380.jpg","none","none","raw","trim"
"198914","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/198914.jpg","allover","medium","standard","pp"
"516448","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/516448.jpg","none","none","raw","trim"
"47285","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/47285.jpg","none","none","raw","trim"
"279018","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/279018.jpg","allover","medium","standard","pp"
"1241890","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1241890.jpg","none","none","raw","trim"
"431600","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/431600.jpg","allover","medium","standard","pp"
"177105","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/177105.jpg","allover","medium","standard","pp"
"474220","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/474220.jpg","allover","medium","standard","pp"
"176845","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/176845.jpg","none","medium","raw","trim"
"274696","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/274696.jpg","allover","medium","standard","pp"
"621427","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/621427.jpg","none","none","raw","trim"
"923431","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/923431.jpg","allover","medium","standard","pp"
"430467","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/430467.jpg","allover","medium","standard","pp"
"1213742","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1213742.jpg","none","small","raw","trim"
"600941","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/600941.jpg","none","none","raw","trim"
"584862","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/584862.jpg","allover","medium","standard","pp"
"150807","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/150807.jpg","none","none","raw","trim"
"184299","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/184299.jpg","none","none","raw","trim"
"1170223","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/1170223.jpg","allover","small","standard","pp"
"536784","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/536784.jpg","allover","medium","standard","pp"
"64241","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/64241.jpg","allover","medium","standard","pp"
"1252470","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1252470.jpg","none","none","raw","trim"
"122877","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/122877.jpg","allover","medium","standard","pp"
"961744","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/961744.jpg","allover","medium","standard","pp"
"185961","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/185961.jpg","allover","medium","standard","pp"
"219292","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/219292.jpg","allover","medium","standard","pp"
"431603","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/431603.jpg","allover","medium","standard","pp"
"175448","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/175448.jpg","allover","medium","raw","trim,pp"
"477747","western","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/western/477747.jpg","none","small","raw","trim"
"298970","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/298970.jpg","allover","medium","standard","pp"
"128565","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/128565.jpg","none","none","raw","trim"
"104903","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/104903.jpg","allover","medium","standard","pp"
"533257","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/533257.jpg","allover","small","standard","pp"
"185628","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/185628.jpg","allover","medium","standard","pp"
"402354","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/402354.jpg","none","none","raw","trim"
"1125498","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1125498.jpg","none","none","raw","trim"
"175320","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/175320.jpg","allover","medium","standard","pp"
"503782","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/503782.jpg","none","small","raw","trim"
"359570","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/359570.jpg","allover","medium","raw","trim,pp"
"457111","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/457111.jpg","allover","medium","standard","pp"
"783329","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/783329.jpg","allover","medium","standard","pp"
"74756","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/74756.jpg","none","none","raw","trim"
"913312","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/913312.jpg","none","none","raw","trim"
"449815","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/449815.jpg","allover","small","standard","pp"
"488994","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/488994.jpg","none","none","raw","trim"
"992650","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/992650.jpg","none","small","unknown","trim"
"506662","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/506662.jpg","allover","small","unknown","trim,pp"
"561542","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/561542.jpg","allover","medium","standard","pp"
"823362","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/823362.jpg","allover","medium","standard","pp"
"54161","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/54161.jpg","allover","medium","standard","pp"
"374113","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/374113.jpg","none","none","raw","trim"
"383370","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/383370.jpg","none","none","raw","trim"
"999025","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/999025.jpg","allover","medium","standard","pp"
"48090","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/48090.jpg","none","none","raw","trim"
"469837","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/469837.jpg","allover","medium","standard","pp"
"255986","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/255986.jpg","allover","medium","standard","pp"
"507349","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/507349.jpg","allover","medium","raw","trim,pp"
"1226273","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1226273.jpg","allover","medium","standard","pp"
"186409","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/186409.jpg","allover","medium","standard","pp"
"216912","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/216912.jpg","none","none","raw","trim"
"334268","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/334268.jpg","allover","medium","standard","pp"
"1173044","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/1173044.jpg","allover","medium","raw","trim,pp"
"442034","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/442034.jpg","none","none","raw","trim"
"341720","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/341720.jpg","allover","medium","standard","pp"
"283","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/283.jpg","allover","medium","standard","pp"
"128792","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/128792.jpg","allover","medium","standard","pp"
"1185327","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1185327.jpg","allover","medium","standard","pp"
"460648","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/460648.jpg","allover","small","standard","pp"
"1227428","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/1227428.jpg","allover","medium","standard","pp"
"263388","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/263388.jpg","none","none","raw","trim"
"621583","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/621583.jpg","none","none","raw","trim"
"199567","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/199567.jpg","allover","medium","standard","pp"
"176722","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/176722.jpg","allover","medium","standard","pp"
"1069404","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/1069404.jpg","none","none","raw","trim"
"120948","avant_garde","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/avant_garde/120948.jpg","allover","medium","standard","pp"
"1119643","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/1119643.jpg","none","none","frayed","trim"
"273525","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/273525.jpg","allover","medium","standard","pp"
"546663","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/546663.jpg","allover","medium","standard","pp"
"469835","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/469835.jpg","allover","medium","standard","pp"
"40254","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/40254.jpg","allover","medium","standard","pp"
"175590","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/175590.jpg","allover","medium","standard","pp"
"1122752","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1122752.jpg","allover","medium","standard","pp"
"450362","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/450362.jpg","allover","medium","standard","pp"
